Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
236-27-1144,C,Naypyitaw,Normal,Female,Food and beverages,554.3,9,7.3395,154.1295,2019-03-26,10:31:00,Ewallet,146.79,4.761904762,7.3395,7
892-05-6689,A,Yangon,Normal,Female,Home and lifestyle,555.3,5,7.08,148.68,2019-03-11,13:28:00,Ewallet,141.6,4.761904762,7.08,6
583-41-4548,C,Naypyitaw,Normal,Male,Home and lifestyle,556.3,7,5.8345,122.5245,2019-02-07,11:36:00,Ewallet,116.69,4.761904762,5.8345,7
339-12-4827,B,Mandalay,Member,Female,Fashion accessories,557.3,1,3.698,77.658,2019-01-05,11:32:00,Credit card,73.96,4.761904762,3.698,6
643-38-7867,A,Yangon,Normal,Male,Home and lifestyle,558.3,1,4.897,102.837,2019-03-07,11:44:00,Ewallet,97.94,4.761904762,4.897,9
308-81-0538,A,Yangon,Normal,Female,Fashion accessories,559.3,4,14.61,306.81,2019-02-25,17:16:00,Credit card,292.2,4.761904762,14.61,4
358-88-9262,C,Naypyitaw,Member,Female,Food and beverages,560.3,6,26.244,551.124,2019-02-01,18:43:00,Ewallet,524.88,4.761904762,26.244,6
460-35-4390,A,Yangon,Normal,Male,Home and lifestyle,561.3,3,4.602,96.642,2019-01-22,11:00:00,Ewallet,92.04,4.761904762,4.602,4
343-87-0864,C,Naypyitaw,Member,Male,Health and beauty,562.3,1,3.794,79.674,2019-01-03,10:30:00,Credit card,75.88,4.761904762,3.794,8
173-50-1108,B,Mandalay,Member,Female,Sports and travel,563.3,4,4.036,84.756,2019-02-13,12:14:00,Credit card,80.72,4.761904762,4.036,5
243-47-2663,C,Naypyitaw,Member,Male,Electronic accessories,564.3,6,5.631,118.251,2019-01-28,16:43:00,Credit card,112.62,4.761904762,5.631,8
841-18-8232,B,Mandalay,Normal,Female,Food and beverages,565.3,1,3.56,74.76,2019-01-05,20:40:00,Credit card,71.2,4.761904762,3.56,9
701-23-5550,B,Mandalay,Member,Male,Home and lifestyle,566.3,4,7.762,163.002,2019-03-19,13:40:00,Ewallet,155.24,4.761904762,7.762,4
647-50-1224,A,Yangon,Normal,Female,Fashion accessories,567.3,10,14.71,308.91,2019-01-12,16:23:00,Ewallet,294.2,4.761904762,14.71,7
541-48-8554,A,Yangon,Normal,Male,Sports and travel,568.3,9,27.4275,575.9775,2019-01-07,12:08:00,Credit card,548.55,4.761904762,27.4275,8
539-21-7227,B,Mandalay,Normal,Female,Sports and travel,569.3,5,12.885,270.585,2019-01-26,17:45:00,Cash,257.7,4.761904762,12.885,2
213-32-1216,A,Yangon,Normal,Female,Electronic accessories,570.3,6,19.818,416.178,2019-01-23,10:28:00,Cash,396.36,4.761904762,19.818,2
747-58-7183,B,Mandalay,Normal,Male,Fashion accessories,571.3,3,8.5905,180.4005,2019-02-09,20:31:00,Ewallet,171.81,4.761904762,8.5905,6
582-52-8065,B,Mandalay,Normal,Female,Fashion accessories,572.3,9,24.4395,513.2295,2019-02-22,10:49:00,Cash,488.79,4.761904762,24.4395,7
210-57-1719,B,Mandalay,Normal,Female,Health and beauty,573.3,9,26.208,550.368,2019-02-05,12:34:00,Cash,524.16,4.761904762,26.208,9
399-69-4630,C,Naypyitaw,Normal,Male,Electronic accessories,574.3,6,6.663,139.923,2019-03-07,10:23:00,Credit card,133.26,4.761904762,6.663,8
134-75-2619,A,Yangon,Member,Male,Electronic accessories,575.3,7,6.762,142.002,2019-03-25,18:51:00,Cash,135.24,4.761904762,6.762,4
356-44-8813,B,Mandalay,Normal,Male,Home and lifestyle,576.3,3,5.622,118.062,2019-01-20,13:45:00,Credit card,112.44,4.761904762,5.622,8
198-66-9832,B,Mandalay,Member,Female,Fashion accessories,577.3,2,7.204,151.284,2019-02-04,19:38:00,Cash,144.08,4.761904762,7.204,8
283-26-5248,C,Naypyitaw,Member,Female,Food and beverages,578.3,10,49.26,1034.46,2019-01-30,20:23:00,Ewallet,985.2,4.761904762,49.26,9
712-39-0363,A,Yangon,Member,Male,Food and beverages,579.3,6,12.498,262.458,2019-01-02,15:24:00,Ewallet,249.96,4.761904762,12.498,8
218-59-9410,A,Yangon,Member,Female,Home and lifestyle,580.3,3,10.863,228.123,2019-03-29,16:54:00,Ewallet,217.26,4.761904762,10.863,6
174-75-0888,B,Mandalay,Normal,Male,Electronic accessories,581.3,9,9.711,203.931,2019-03-14,12:32:00,Cash,194.22,4.761904762,9.711,6
866-99-7614,C,Naypyitaw,Normal,Male,Food and beverages,582.3,10,44.6,936.6,2019-02-11,15:42:00,Credit card,892,4.761904762,44.6,5
134-54-4720,B,Mandalay,Normal,Female,Electronic accessories,583.3,8,16.968,356.328,2019-01-30,13:58:00,Ewallet,339.36,4.761904762,16.968,7
760-90-2357,A,Yangon,Member,Male,Electronic accessories,584.3,6,22.353,469.413,2019-03-20,15:08:00,Ewallet,447.06,4.761904762,22.353,8
514-37-2845,B,Mandalay,Normal,Male,Fashion accessories,585.3,2,9.925,208.425,2019-03-20,13:02:00,Cash,198.5,4.761904762,9.925,8
698-98-5964,A,Yangon,Normal,Female,Food and beverages,586.3,10,40.605,852.705,2019-01-17,13:01:00,Credit card,812.1,4.761904762,40.605,6
718-57-9773,C,Naypyitaw,Normal,Female,Sports and travel,587.3,10,24.665,517.965,2019-02-03,16:40:00,Credit card,493.3,4.761904762,24.665,5
651-88-7328,A,Yangon,Normal,Female,Fashion accessories,588.3,9,29.583,621.243,2019-01-01,13:55:00,Cash,591.66,4.761904762,29.583,3
241-11-2261,B,Mandalay,Normal,Female,Fashion accessories,589.3,7,27.951,586.971,2019-01-10,10:33:00,Credit card,559.02,4.761904762,27.951,8
408-26-9866,C,Naypyitaw,Normal,Female,Sports and travel,590.3,7,25.893,543.753,2019-03-02,16:42:00,Ewallet,517.86,4.761904762,25.893,5
834-83-1826,B,Mandalay,Member,Female,Home and lifestyle,591.3,5,20.51,430.71,2019-02-25,17:16:00,Credit card,410.2,4.761904762,20.51,3
343-61-3544,B,Mandalay,Member,Male,Sports and travel,592.3,10,13.335,280.035,2019-01-29,11:48:00,Cash,266.7,4.761904762,13.335,6
239-48-4278,A,Yangon,Member,Male,Food and beverages,593.3,7,3.5455,74.4555,2019-03-10,19:35:00,Ewallet,70.91,4.761904762,3.5455,7
355-34-6244,B,Mandalay,Normal,Male,Food and beverages,594.3,2,7.239,152.019,2019-01-13,19:55:00,Credit card,144.78,4.761904762,7.239,5
550-84-8664,A,Yangon,Normal,Male,Sports and travel,595.3,5,21.4775,451.0275,2019-03-22,14:33:00,Credit card,429.55,4.761904762,21.4775,9
339-96-8318,B,Mandalay,Member,Male,Fashion accessories,596.3,7,28.4585,597.6285,2019-03-01,19:49:00,Ewallet,569.17,4.761904762,28.4585,7
458-61-0011,B,Mandalay,Normal,Male,Food and beverages,597.3,4,12.06,253.26,2019-02-20,18:43:00,Cash,241.2,4.761904762,12.06,6
592-34-6155,C,Naypyitaw,Normal,Male,Food and beverages,598.3,4,6.354,133.434,2019-01-14,14:43:00,Ewallet,127.08,4.761904762,6.354,7
797-88-0493,A,Yangon,Normal,Female,Health and beauty,599.3,4,12.854,269.934,2019-03-26,13:54:00,Cash,257.08,4.761904762,12.854,6
207-73-1363,B,Mandalay,Normal,Male,Health and beauty,600.3,2,6.951,145.971,2019-03-01,12:15:00,Ewallet,139.02,4.761904762,6.951,7
390-31-6381,C,Naypyitaw,Normal,Male,Food and beverages,601.3,3,4.083,85.743,2019-01-07,12:37:00,Cash,81.66,4.761904762,4.083,6
443-82-0585,A,Yangon,Member,Female,Health and beauty,602.3,4,15.536,326.256,2019-02-01,19:54:00,Cash,310.72,4.761904762,15.536,9
339-18-7061,C,Naypyitaw,Member,Female,Fashion accessories,603.3,2,9.298,195.258,2019-02-13,15:06:00,Credit card,185.96,4.761904762,9.298,4
359-90-3665,B,Mandalay,Member,Female,Fashion accessories,604.3,4,3.616,75.936,2019-01-14,18:03:00,Credit card,72.32,4.761904762,3.616,6
375-72-3056,B,Mandalay,Normal,Male,Sports and travel,605.3,3,9.459,198.639,2019-01-19,15:58:00,Ewallet,189.18,4.761904762,9.459,4
127-47-6963,A,Yangon,Normal,Male,Health and beauty,606.3,4,10.342,217.182,2019-03-09,13:53:00,Credit card,206.84,4.761904762,10.342,8
278-86-2735,A,Yangon,Normal,Female,Food and beverages,607.3,3,7.851,164.871,2019-03-27,14:03:00,Cash,157.02,4.761904762,7.851,5
695-28-6250,A,Yangon,Normal,Female,Sports and travel,608.3,5,10.765,226.065,2019-02-04,16:38:00,Ewallet,215.3,4.761904762,10.765,8
379-17-6588,C,Naypyitaw,Normal,Male,Fashion accessories,609.3,10,29.805,625.905,2019-03-14,11:07:00,Cash,596.1,4.761904762,29.805,9
227-50-3718,A,Yangon,Normal,Male,Health and beauty,610.3,5,3.655,76.755,2019-03-04,12:23:00,Cash,73.1,4.761904762,3.655,4
302-15-2162,C,Naypyitaw,Member,Male,Health and beauty,611.3,6,13.959,293.139,2019-03-03,10:54:00,Credit card,279.18,4.761904762,13.959,7
788-07-8452,C,Naypyitaw,Member,Female,Home and lifestyle,612.3,7,8.484,178.164,2019-01-27,17:38:00,Ewallet,169.68,4.761904762,8.484,8
560-49-6611,A,Yangon,Member,Female,Sports and travel,613.3,1,2.279,47.859,2019-02-07,14:13:00,Cash,45.58,4.761904762,2.279,2
880-35-0356,A,Yangon,Member,Female,Sports and travel,614.3,3,11.28,236.88,2019-02-05,11:51:00,Ewallet,225.6,4.761904762,11.28,2
585-11-6748,B,Mandalay,Member,Male,Sports and travel,615.3,3,14.52,304.92,2019-03-15,13:05:00,Cash,290.4,4.761904762,14.52,6
470-31-3286,B,Mandalay,Normal,Male,Health and beauty,616.3,3,2.223,46.683,2019-03-01,11:30:00,Credit card,44.46,4.761904762,2.223,4
152-68-2907,A,Yangon,Normal,Male,Food and beverages,617.3,3,7.83,164.43,2019-02-15,13:30:00,Credit card,156.6,4.761904762,7.83,6
123-35-4896,C,Naypyitaw,Normal,Female,Sports and travel,618.3,9,20.997,440.937,2019-02-17,19:11:00,Ewallet,419.94,4.761904762,20.997,4
258-69-7810,C,Naypyitaw,Normal,Female,Fashion accessories,619.3,5,9.2125,193.4625,2019-01-26,18:53:00,Cash,184.25,4.761904762,9.2125,8
334-64-2006,A,Yangon,Member,Female,Home and lifestyle,620.3,2,7.032,147.672,2019-03-24,14:22:00,Ewallet,140.64,4.761904762,7.032,5
219-61-4139,C,Naypyitaw,Normal,Male,Electronic accessories,621.3,1,4.154,87.234,2019-01-23,17:16:00,Ewallet,83.08,4.761904762,4.154,8
881-41-7302,C,Naypyitaw,Normal,Female,Fashion accessories,622.3,1,3.2495,68.2395,2019-01-26,10:06:00,Credit card,64.99,4.761904762,3.2495,9
373-09-4567,C,Naypyitaw,Normal,Male,Food and beverages,623.3,10,38.78,814.38,2019-03-14,20:35:00,Ewallet,775.6,4.761904762,38.78,4
642-30-6693,B,Mandalay,Normal,Female,Sports and travel,624.3,6,16.353,343.413,2019-03-17,13:54:00,Ewallet,327.06,4.761904762,16.353,7
484-22-8230,C,Naypyitaw,Member,Female,Fashion accessories,625.3,7,18.1615,381.3915,2019-01-08,20:08:00,Cash,363.23,4.761904762,18.1615,8
830-58-2383,B,Mandalay,Normal,Male,Home and lifestyle,626.3,4,6.35,133.35,2019-02-08,15:26:00,Cash,127,4.761904762,6.35,2
559-98-9873,A,Yangon,Member,Female,Fashion accessories,627.3,7,18.7775,394.3275,2019-02-10,12:56:00,Ewallet,375.55,4.761904762,18.7775,2
544-32-5024,C,Naypyitaw,Member,Female,Food and beverages,628.3,4,9.958,209.118,2019-03-28,19:16:00,Credit card,199.16,4.761904762,9.958,6
318-12-0304,A,Yangon,Normal,Male,Fashion accessories,629.3,1,1.5305,32.1405,2019-01-23,12:20:00,Ewallet,30.61,4.761904762,1.5305,8
349-97-8902,B,Mandalay,Member,Male,Food and beverages,630.3,2,5.789,121.569,2019-01-17,10:37:00,Ewallet,115.78,4.761904762,5.789,4
421-95-9805,A,Yangon,Normal,Female,Electronic accessories,631.3,1,1.448,30.408,2019-02-07,10:18:00,Credit card,28.96,4.761904762,1.448,8
277-35-5865,C,Naypyitaw,Member,Female,Food and beverages,632.3,9,44.5365,935.2665,2019-03-09,11:23:00,Cash,890.73,4.761904762,44.5365,8
789-23-8625,B,Mandalay,Member,Male,Fashion accessories,633.3,3,13.983,293.643,2019-01-24,11:45:00,Cash,279.66,4.761904762,13.983,9
284-54-4231,C,Naypyitaw,Member,Male,Sports and travel,634.3,1,4.0465,84.9765,2019-01-19,16:08:00,Credit card,80.93,4.761904762,4.0465,8
443-59-0061,A,Yangon,Member,Male,Food and beverages,635.3,10,33.725,708.225,2019-02-03,11:25:00,Ewallet,674.5,4.761904762,33.725,6
509-29-3912,A,Yangon,Member,Female,Sports and travel,636.3,9,17.424,365.904,2019-03-20,12:24:00,Ewallet,348.48,4.761904762,17.424,6
327-40-9673,B,Mandalay,Member,Male,Sports and travel,637.3,6,21.78,457.38,2019-01-13,19:51:00,Cash,435.6,4.761904762,21.78,5
840-19-2096,C,Naypyitaw,Member,Male,Electronic accessories,638.3,5,21.9775,461.5275,2019-03-14,18:10:00,Ewallet,439.55,4.761904762,21.9775,7
828-46-6863,A,Yangon,Member,Male,Food and beverages,639.3,6,29.559,620.739,2019-01-23,11:22:00,Credit card,591.18,4.761904762,29.559,8
641-96-3695,C,Naypyitaw,Member,Female,Fashion accessories,640.3,6,13.038,273.798,2019-02-07,17:55:00,Ewallet,260.76,4.761904762,13.038,8
420-97-3340,A,Yangon,Normal,Female,Food and beverages,641.3,3,10.752,225.792,2019-03-28,15:30:00,Credit card,215.04,4.761904762,10.752,6
436-54-4512,A,Yangon,Member,Female,Food and beverages,642.3,1,4.5805,96.1905,2019-03-20,19:44:00,Cash,91.61,4.761904762,4.5805,5
670-79-6321,B,Mandalay,Member,Female,Home and lifestyle,643.3,7,33.1065,695.2365,2019-01-17,15:27:00,Credit card,662.13,4.761904762,33.1065,3
852-62-7105,B,Mandalay,Normal,Female,Fashion accessories,644.3,10,41.625,874.125,2019-01-12,11:25:00,Credit card,832.5,4.761904762,41.625,8
598-06-7312,B,Mandalay,Member,Male,Fashion accessories,645.3,1,4.5675,95.9175,2019-02-16,15:42:00,Cash,91.35,4.761904762,4.5675,5
135-13-8269,B,Mandalay,Member,Female,Food and beverages,646.3,2,7.888,165.648,2019-01-26,16:04:00,Cash,157.76,4.761904762,7.888,3
816-57-2053,A,Yangon,Normal,Male,Sports and travel,647.3,2,6.087,127.827,2019-03-09,12:37:00,Ewallet,121.74,4.761904762,6.087,6
628-90-8624,B,Mandalay,Member,Male,Health and beauty,648.3,10,41.29,867.09,2019-03-14,14:41:00,Cash,825.8,4.761904762,41.29,7
856-66-2701,A,Yangon,Member,Male,Home and lifestyle,649.3,3,7.995,167.895,2019-01-25,14:19:00,Ewallet,159.9,4.761904762,7.995,5
308-39-1707,A,Yangon,Normal,Female,Fashion accessories,650.3,1,0.6045,12.6945,2019-01-26,18:19:00,Credit card,12.09,4.761904762,0.6045,9
149-61-1929,A,Yangon,Normal,Male,Sports and travel,651.3,10,32.095,673.995,2019-01-19,14:08:00,Credit card,641.9,4.761904762,32.095,7
655-07-2265,A,Yangon,Normal,Male,Electronic accessories,652.3,3,11.7465,246.6765,2019-03-05,16:38:00,Ewallet,234.93,4.761904762,11.7465,6
589-02-8023,A,Yangon,Member,Male,Food and beverages,653.3,2,8.377,175.917,2019-01-15,10:54:00,Credit card,167.54,4.761904762,8.377,7
420-04-7590,B,Mandalay,Normal,Male,Home and lifestyle,654.3,3,14.955,314.055,2019-03-18,11:29:00,Ewallet,299.1,4.761904762,14.955,6
182-88-2763,B,Mandalay,Member,Male,Food and beverages,655.3,3,11.9865,251.7165,2019-03-20,19:28:00,Credit card,239.73,4.761904762,11.9865,7
188-55-0967,B,Mandalay,Member,Male,Health and beauty,656.3,10,33.235,697.935,2019-01-15,15:01:00,Credit card,664.7,4.761904762,33.235,6
610-46-4100,A,Yangon,Normal,Male,Health and beauty,657.3,7,10.1325,212.7825,2019-03-03,20:31:00,Credit card,202.65,4.761904762,10.1325,9
318-81-2368,C,Naypyitaw,Normal,Female,Electronic accessories,658.3,1,2.31,48.51,2019-03-19,12:16:00,Cash,46.2,4.761904762,2.31,4
364-33-8584,B,Mandalay,Member,Female,Food and beverages,659.3,5,4.4075,92.5575,2019-03-08,15:27:00,Cash,88.15,4.761904762,4.4075,6
665-63-9737,B,Mandalay,Normal,Male,Fashion accessories,660.3,3,7.863,165.123,2019-02-27,17:36:00,Ewallet,157.26,4.761904762,7.863,4
695-09-5146,B,Mandalay,Member,Female,Food and beverages,661.3,3,14.8185,311.1885,2019-02-23,20:00:00,Ewallet,296.37,4.761904762,14.8185,8
155-45-3814,C,Naypyitaw,Member,Female,Electronic accessories,662.3,8,35.42,743.82,2019-03-19,15:29:00,Ewallet,708.4,4.761904762,35.42,5
794-32-2436,B,Mandalay,Member,Male,Electronic accessories,663.3,2,5.567,116.907,2019-03-27,15:08:00,Ewallet,111.34,4.761904762,5.567,8
131-15-8856,C,Naypyitaw,Member,Female,Food and beverages,664.3,8,29.008,609.168,2019-03-30,19:26:00,Credit card,580.16,4.761904762,29.008,9
273-84-2164,C,Naypyitaw,Member,Male,Electronic accessories,665.3,5,3.0125,63.2625,2019-02-16,15:53:00,Ewallet,60.25,4.761904762,3.0125,4
706-36-6154,A,Yangon,Member,Male,Home and lifestyle,666.3,9,8.712,182.952,2019-01-18,18:43:00,Ewallet,174.24,4.761904762,8.712,7
778-89-7974,C,Naypyitaw,Normal,Male,Health and beauty,667.3,6,21.063,442.323,2019-03-30,14:58:00,Cash,421.26,4.761904762,21.063,8
574-31-8277,B,Mandalay,Member,Male,Fashion accessories,668.3,1,1.6815,35.3115,2019-03-20,19:55:00,Cash,33.63,4.761904762,1.6815,4
859-71-0933,C,Naypyitaw,Member,Female,Sports and travel,669.3,2,1.549,32.529,2019-01-16,15:10:00,Cash,30.98,4.761904762,1.549,5
740-11-5257,C,Naypyitaw,Normal,Male,Electronic accessories,670.3,10,12.37,259.77,2019-02-24,16:44:00,Cash,247.4,4.761904762,12.37,6
369-82-2676,B,Mandalay,Normal,Male,Electronic accessories,671.3,5,18.915,397.215,2019-01-15,18:22:00,Ewallet,378.3,4.761904762,18.915,7
563-47-4072,B,Mandalay,Normal,Female,Health and beauty,672.3,6,16.743,351.603,2019-01-22,11:52:00,Cash,334.86,4.761904762,16.743,9
742-04-5161,A,Yangon,Member,Male,Home and lifestyle,673.3,10,36.39,764.19,2019-02-03,17:24:00,Cash,727.8,4.761904762,36.39,8
149-15-7606,B,Mandalay,Member,Male,Sports and travel,674.3,9,16.794,352.674,2019-03-06,15:31:00,Ewallet,335.88,4.761904762,16.794,4
133-77-3154,B,Mandalay,Member,Male,Fashion accessories,675.3,4,12.036,252.756,2019-02-16,18:04:00,Credit card,240.72,4.761904762,12.036,8
169-52-4504,A,Yangon,Normal,Female,Electronic accessories,676.3,3,2.3535,49.4235,2019-03-14,14:13:00,Credit card,47.07,4.761904762,2.3535,8
250-81-7186,C,Naypyitaw,Normal,Female,Electronic accessories,677.3,1,4.9845,104.6745,2019-02-27,10:23:00,Credit card,99.69,4.761904762,4.9845,9
562-12-5430,A,Yangon,Member,Female,Fashion accessories,678.3,3,13.2225,277.6725,2019-01-18,10:11:00,Ewallet,264.45,4.761904762,13.2225,8
816-72-8853,A,Yangon,Member,Female,Sports and travel,679.3,5,6.9825,146.6325,2019-01-29,15:48:00,Cash,139.65,4.761904762,6.9825,6
491-38-3499,A,Yangon,Member,Male,Fashion accessories,680.3,1,2.7725,58.2225,2019-02-26,17:46:00,Credit card,55.45,4.761904762,2.7725,6
322-02-2271,B,Mandalay,Normal,Female,Sports and travel,681.3,3,6.4455,135.3555,2019-02-03,11:46:00,Cash,128.91,4.761904762,6.4455,5
842-29-4695,C,Naypyitaw,Member,Male,Sports and travel,682.3,7,5.999,125.979,2019-01-16,12:07:00,Credit card,119.98,4.761904762,5.999,7
725-67-2480,B,Mandalay,Member,Female,Fashion accessories,683.3,6,17.625,370.125,2019-03-24,18:14:00,Credit card,352.5,4.761904762,17.625,8
641-51-2661,C,Naypyitaw,Member,Female,Food and beverages,684.3,10,43.55,914.55,2019-02-12,14:45:00,Credit card,871,4.761904762,43.55,8
714-02-3114,C,Naypyitaw,Normal,Female,Sports and travel,685.3,2,9.88,207.48,2019-02-21,11:39:00,Cash,197.6,4.761904762,9.88,6
518-17-2983,A,Yangon,Normal,Female,Fashion accessories,686.3,4,9.726,204.246,2019-02-04,15:44:00,Ewallet,194.52,4.761904762,9.726,5
779-42-2410,B,Mandalay,Member,Male,Food and beverages,687.3,3,8.661,181.881,2019-02-20,13:06:00,Ewallet,173.22,4.761904762,8.661,3
190-14-3147,B,Mandalay,Normal,Female,Health and beauty,688.3,4,3.594,75.474,2019-02-23,20:43:00,Ewallet,71.88,4.761904762,3.594,8
408-66-6712,C,Naypyitaw,Member,Female,Health and beauty,689.3,6,14.313,300.573,2019-02-16,14:19:00,Ewallet,286.26,4.761904762,14.313,5
679-22-6530,B,Mandalay,Normal,Female,Sports and travel,690.3,2,4.062,85.302,2019-01-17,10:01:00,Credit card,81.24,4.761904762,4.062,3
588-47-8641,A,Yangon,Member,Male,Fashion accessories,691.3,10,28.02,588.42,2019-01-14,19:30:00,Ewallet,560.4,4.761904762,28.02,6
642-61-4706,B,Mandalay,Member,Male,Food and beverages,692.3,2,9.34,196.14,2019-03-30,16:34:00,Cash,186.8,4.761904762,9.34,7
576-31-4774,B,Mandalay,Normal,Female,Health and beauty,693.3,3,11.0115,231.2415,2019-03-02,13:10:00,Ewallet,220.23,4.761904762,11.0115,5
556-41-6224,C,Naypyitaw,Normal,Male,Health and beauty,694.3,8,13.456,282.576,2019-02-15,17:10:00,Credit card,269.12,4.761904762,13.456,9
811-03-8790,A,Yangon,Normal,Female,Electronic accessories,695.3,10,22.74,477.54,2019-03-01,10:22:00,Credit card,454.8,4.761904762,22.74,7
242-11-3142,B,Mandalay,Member,Male,Fashion accessories,696.3,2,8.377,175.917,2019-02-24,19:57:00,Cash,167.54,4.761904762,8.377,6
752-23-3760,B,Mandalay,Member,Female,Sports and travel,697.3,7,22.428,470.988,2019-02-19,19:29:00,Credit card,448.56,4.761904762,22.428,7
274-05-5470,A,Yangon,Member,Female,Food and beverages,698.3,4,14.694,308.574,2019-02-23,18:30:00,Cash,293.88,4.761904762,14.694,6
648-94-3045,C,Naypyitaw,Normal,Male,Health and beauty,699.3,10,29.475,618.975,2019-02-07,14:27:00,Ewallet,589.5,4.761904762,29.475,7
130-67-4723,A,Yangon,Member,Male,Food and beverages,700.3,6,14.55,305.55,2019-01-11,13:57:00,Ewallet,291,4.761904762,14.55,6
528-87-5606,B,Mandalay,Member,Female,Electronic accessories,701.3,1,1.974,41.454,2019-02-12,19:43:00,Cash,39.48,4.761904762,1.974,9
320-85-2052,B,Mandalay,Normal,Female,Sports and travel,702.3,1,1.7405,36.5505,2019-01-14,10:11:00,Credit card,34.81,4.761904762,1.7405,4
370-96-0655,C,Naypyitaw,Normal,Female,Fashion accessories,703.3,6,14.796,310.716,2019-01-09,13:46:00,Ewallet,295.92,4.761904762,14.796,6
105-10-6182,A,Yangon,Member,Male,Fashion accessories,704.3,2,2.148,45.108,2019-02-27,12:22:00,Ewallet,42.96,4.761904762,2.148,4
510-79-0415,B,Mandalay,Member,Female,Sports and travel,705.3,6,6.924,145.404,2019-01-24,19:20:00,Ewallet,138.48,4.761904762,6.924,8
241-96-5076,B,Mandalay,Member,Female,Home and lifestyle,706.3,2,4.91,103.11,2019-01-08,12:58:00,Credit card,98.2,4.761904762,4.91,5
767-97-4650,B,Mandalay,Member,Female,Sports and travel,707.3,2,6.483,136.143,2019-01-08,11:59:00,Credit card,129.66,4.761904762,6.483,8
648-83-1321,A,Yangon,Member,Male,Home and lifestyle,708.3,10,31.78,667.38,2019-01-16,17:59:00,Cash,635.6,4.761904762,31.78,9
173-57-2300,C,Naypyitaw,Member,Male,Sports and travel,709.3,2,7.288,153.048,2019-03-13,12:51:00,Cash,145.76,4.761904762,7.288,4
305-03-2383,A,Yangon,Normal,Female,Food and beverages,710.3,3,10.065,211.365,2019-02-15,10:36:00,Cash,201.3,4.761904762,10.065,7
394-55-6384,C,Naypyitaw,Member,Female,Sports and travel,711.3,9,31.5855,663.2955,2019-01-25,13:38:00,Cash,631.71,4.761904762,31.5855,8
266-20-6657,C,Naypyitaw,Member,Male,Food and beverages,712.3,7,19.264,404.544,2019-03-12,19:39:00,Ewallet,385.28,4.761904762,19.264,7
689-05-1884,A,Yangon,Member,Male,Health and beauty,713.3,10,24.315,510.615,2019-03-04,12:44:00,Cash,486.3,4.761904762,24.315,7
196-01-2849,C,Naypyitaw,Member,Female,Fashion accessories,714.3,7,25.683,539.343,2019-02-10,13:56:00,Cash,513.66,4.761904762,25.683,6
372-62-5264,C,Naypyitaw,Normal,Female,Food and beverages,715.3,9,23.67,497.07,2019-01-16,14:42:00,Cash,473.4,4.761904762,23.67,8
800-09-8606,A,Yangon,Member,Female,Home and lifestyle,716.3,5,21.8425,458.6925,2019-01-29,19:45:00,Cash,436.85,4.761904762,21.8425,8
182-52-7000,A,Yangon,Member,Female,Sports and travel,717.3,4,5.408,113.568,2019-01-01,20:26:00,Ewallet,108.16,4.761904762,5.408,4
826-58-8051,B,Mandalay,Normal,Male,Home and lifestyle,718.3,4,12.438,261.198,2019-01-06,19:46:00,Ewallet,248.76,4.761904762,12.438,6
868-06-0466,A,Yangon,Member,Male,Electronic accessories,719.3,9,31.311,657.531,2019-02-19,19:38:00,Credit card,626.22,4.761904762,31.311,7
751-41-9720,C,Naypyitaw,Normal,Male,Home and lifestyle,720.3,10,48.75,1023.75,2019-01-12,16:18:00,Ewallet,975,4.761904762,48.75,9
626-43-7888,C,Naypyitaw,Normal,Female,Fashion accessories,721.3,8,24.164,507.444,2019-02-07,12:23:00,Ewallet,483.28,4.761904762,24.164,8
176-64-7711,B,Mandalay,Normal,Male,Food and beverages,722.3,3,4.848,101.808,2019-03-27,19:11:00,Credit card,96.96,4.761904762,4.848,4
191-29-0321,B,Mandalay,Member,Female,Fashion accessories,723.3,10,9.885,207.585,2019-02-27,18:57:00,Credit card,197.7,4.761904762,9.885,8
729-06-2010,B,Mandalay,Member,Male,Health and beauty,724.3,9,36.2115,760.4415,2019-01-06,11:18:00,Cash,724.23,4.761904762,36.2115,8
640-48-5028,B,Mandalay,Member,Female,Home and lifestyle,725.3,9,39.7755,835.2855,2019-03-02,12:40:00,Cash,795.51,4.761904762,39.7755,9
186-79-9562,B,Mandalay,Normal,Male,Health and beauty,726.3,7,25.1195,527.5095,2019-03-29,14:06:00,Cash,502.39,4.761904762,25.1195,8
834-45-5519,B,Mandalay,Normal,Female,Electronic accessories,727.3,4,8.6,180.6,2019-01-31,20:48:00,Ewallet,172,4.761904762,8.6,6
162-65-8559,C,Naypyitaw,Member,Male,Food and beverages,728.3,1,3.449,72.429,2019-01-21,20:13:00,Cash,68.98,4.761904762,3.449,6
760-27-5490,C,Naypyitaw,Normal,Male,Fashion accessories,729.3,8,6.248,131.208,2019-01-20,20:37:00,Ewallet,124.96,4.761904762,6.248,5
445-30-9252,A,Yangon,Normal,Male,Sports and travel,730.3,3,3.855,80.955,2019-01-17,17:59:00,Ewallet,77.1,4.761904762,3.855,7
786-94-2700,A,Yangon,Member,Male,Food and beverages,731.3,6,24.186,507.906,2019-02-28,20:18:00,Cash,483.72,4.761904762,24.186,8
